Fechas,Angostura,Arenal,Balsa Inferior,Boca de Pozo,Cachí,Cariblanco,Chucás,Cote,Cubujuquí,Dengo,Doña Julia,Echandi,Garita,Intercambio Norte,Intercambio Sur,Las Pailas II,Los Negros,Los Negros II,Los Santos,MOVASA,Matamoros,Miravalles I,Miravalles II,Miravalles III,Miravalles V,Parque Solar Miravalles,Peñas Blancas,Pirrís,Pocosol,Reventazón,Río Macho,Sandillal,Tejona,Torito,Toro I,Toro II,Toro III,Valle Central,Ventanas,Ventanas-Garita
2022-04-03 21:00:00.0,47.136,157.29375,0.0,4.728,30.168,35.1,0.0,0.0,0.0,176.014,7.238532,2.3005,17.36925,33.797281,0.013621,52.1225,0.102949,4.375529,0.0623,8.910239,1.637222,51.712,49.22725,27.4925,0.0,0.0,0.0,23.149,0.0,56.3555,50.8935,30.2045,7.7025,15.759083,6.91638,20.6395,15.7065,0.0,1.8854,50.399
2022-04-03 22:00:00.0,52.88,149.253,0.0,4.728,24.85,22.852,0.0,0.0,0.0,167.89837,0.176145,2.3,16.3005,58.752118,1.289825,52.142,0.0,0.408453,0.035,7.904562,1.675158,51.712,49.22075,27.4685,0.0,0.0,0.0,0.0,0.0,61.54675,34.2075,30.2455,6.8185,18.344011,2.87212,4.693,3.8065,0.3422,0.0292,50.2295
2022-04-03 23:00:00.0,52.544,148.79575,0.0,4.728,17.175,0.0,0.0,0.0,0.0,166.71325,0.0,2.303,18.296,64.064774,-0.813789,52.1525,0.0,0.0,0.0861,8.237302,1.656123,51.712,49.189,27.4905,0.0,0.0,0.0,0.0,0.0,69.65825,29.093,30.266,5.723,18.083685,0.0,0.0,0.0,0.0,0.0284,44.305
2022-04-04 00:00:00.0,10.696,157.0345,0.0,4.728,0.0,0.0,0.0,0.0,0.0,176.29913,0.0,2.316,18.38875,60.882953,-8.663366,52.149,0.0,0.0,0.0,8.981468,1.221735,51.712,49.1995,27.487,0.0,0.0,0.0,25.6625,0.0,79.0885,35.619,30.278,5.26225,4.534439,0.0,0.0,0.0,0.0,0.0284,34.2445
2022-04-04 01:00:00.0,0.0,158.76375,0.0,4.732,0.0,0.0,0.0,0.0,3.0647,178.03612,0.0,2.298,19.317,60.9091,-9.226825,52.1215,0.0,0.0,0.0761,7.13931,0.258963,51.712,49.19925,27.572,0.0,0.0,0.0,47.68725,0.0,74.72975,35.3,30.276,5.19625,0.0,0.0,0.0,0.0,0.3677,0.0283,1.215
2022-04-04 02:00:00.0,0.0,155.085,0.0,4.732,0.0,0.0,0.0,0.0,5.0006,174.02188,0.0,2.3,15.59975,61.798957,-10.730931,52.124,0.0,0.0,1.7761,2.06511,0.214029,51.712,49.21175,27.6475,0.0,0.0,0.0,29.1005,0.0,61.885,35.2995,30.2795,6.744,0.0,6.47875,0.0,0.0,1.4912,0.0285,0.0
2022-04-04 03:00:00.0,0.0,144.0795,0.0,4.732,0.0,0.0,0.0,0.0,0.3499,160.49437,0.0,2.302,15.6095,60.097885,-9.395643,52.1615,0.459096,0.0,2.0651,4.748279,0.124282,51.968,49.16,27.608,0.0,0.0,0.0,20.61325,0.0,54.40725,35.3075,30.3005,7.27575,0.0,6.85663,0.0,0.0,2.6114,0.0282,0.0
2022-04-04 04:00:00.0,2.98,138.0795,0.0,4.732,0.0,0.0,0.0,0.0,0.0,154.9925,0.0,2.303,17.91325,96.952301,-10.253383,52.154,3.938234,0.0,1.4584,9.671662,0.161768,51.712,49.06825,27.579,0.0,0.0,0.0,28.7195,4.1977,57.39825,35.282,28.801,8.72425,0.0,6.85575,0.07,0.0,0.323,0.0278,0.0
2022-04-04 05:00:00.0,42.24,151.7055,0.0,4.732,0.0,7.82894,0.0,0.0,0.0,170.614,0.0,2.394,23.5035,84.813813,-0.375622,52.1305,3.944806,4.920795,3.0444,8.646838,1.34511,51.712,49.0435,27.5215,0.0,0.0,0.0,29.32225,5.9542,62.98375,35.296,23.88,8.214,12.907806,6.85412,24.601,18.9075,0.2039,0.0278,0.0
2022-04-04 06:00:00.0,44.64,157.263,0.0,4.728,0.0,27.00562,21.685285,0.0,8.9654,176.25375,12.793283,2.5135,21.52075,87.688884,-1.395158,52.1165,3.915175,7.859185,4.618,9.68012,1.98016,51.456,48.9935,27.4255,0.0,0.0085,0.0,32.363,5.9588,55.07675,49.2025,23.9135,8.50125,14.634404,6.85463,22.73325,16.776,1.5066,0.0265,0.0
2022-04-04 07:00:00.0,71.832,158.65,0.0,4.732,19.498,26.99556,25.102694,0.0,14.0027,178.01,14.330017,2.4845,19.533,94.305361,-4.783089,52.0815,3.910877,7.817273,2.9029,9.923924,2.136224,51.712,49.119,27.3025,0.0,0.0295,0.0,42.65975,5.9533,63.27225,43.6965,23.8305,8.7215,25.387603,6.85412,20.212,15.035,1.078,0.0276,0.0
2022-04-04 08:00:00.0,100.576,158.83675,0.0,4.732,32.6585,35.60432,25.257617,0.0,14.0024,178.19775,14.327125,2.494,19.5425,88.550959,1.209686,52.0455,3.907439,7.843499,2.5316,10.451601,2.124235,51.456,49.0675,27.2085,0.0,0.049,0.0,40.62775,5.9255,64.1925,41.41,23.8585,8.72575,35.320115,6.85438,20.34025,15.143,2.1675,0.0285,0.0
2022-04-04 09:00:00.0,109.768,159.02575,3.260238,4.728,59.4305,36.99868,25.278655,0.0,14.3386,178.20525,14.322851,2.505,19.54075,81.620123,3.615472,51.966,3.909012,8.009911,2.3115,10.678998,2.137423,51.456,49.07925,27.1585,0.0,0.132,0.0,38.67525,5.8991,67.5125,34.0115,23.831,8.8855,39.070168,6.85587,20.37475,15.1195,3.0105,0.029,32.6585
2022-04-04 10:00:00.0,104.824,158.87125,12.210339,4.732,58.3105,35.73657,25.145715,0.0,21.9861,178.24175,14.320406,2.489,19.543,87.87296,-1.372133,51.8745,3.946414,11.843666,2.3115,10.876775,2.135808,51.456,48.9485,27.128,0.0,0.2025,0.0,37.9135,5.8991,62.19025,33.9665,24.125,8.55475,36.958127,2.17713,20.33975,15.214,0.2938,0.5082,39.2475
2022-04-04 11:00:00.0,105.968,158.96075,19.689147,4.732,81.616,27.043,8.007804,4.0572,21.9971,178.24325,14.323789,2.512,19.5425,88.838902,-3.315641,51.785,3.940408,11.841365,1.2355,9.692989,2.126038,51.456,48.993,27.07,0.0,0.2065,0.0,51.092,12.1712,74.1745,52.8605,24.3535,7.897,37.256194,0.0,20.33325,14.8915,0.0014,1.3806,49.388
2022-04-04 12:00:00.0,108.672,158.87475,17.959934,4.736,103.067,17.58225,0.0,6.2988,14.6327,178.22325,14.327776,2.485,21.94825,85.440265,1.296676,51.7365,3.939037,9.175099,1.1147,5.701079,2.128318,51.2,48.87875,27.11,0.0,0.183,7.428,51.88725,7.0672,77.40625,58.861,25.4815,6.6685,38.255084,0.0,20.3105,15.0685,0.1019,0.4357,49.3745
2022-04-04 13:00:00.0,113.9,158.966,8.367187,4.736,108.59,0.0,0.0,4.8273,5.0014,178.233,8.831816,1.129,29.40975,101.890835,0.94915,51.7145,3.940698,4.01675,0.0813,4.662341,2.34927,51.456,48.989,27.053,0.0,0.2085,12.107,80.61425,0.0,86.7135,62.0565,30.5665,4.398,41.281439,0.664,20.389,15.1265,0.0,1.6939,49.5335
2022-04-04 14:00:00.0,111.484,158.9735,1.03507,4.74,105.668,0.0,0.0,0.0,6.8446,178.3085,8.407927,1.6575,29.41325,100.315913,-0.776067,51.62,3.943946,4.017922,0.5631,5.594228,2.529065,50.944,48.61675,26.998,0.0,0.192,2.312,45.93475,0.0,86.7545,51.7145,30.3415,4.72775,40.185789,9.95,20.473,17.2835,0.1738,1.9081,49.6815
2022-04-04 15:00:00.0,98.844,158.85925,0.0,4.74,104.251,0.0,21.927927,0.0,10.9973,178.2735,8.392196,2.414,22.32575,102.934965,0.358446,51.641,3.903134,4.007092,0.5072,4.904962,2.879843,51.2,48.3675,27.048,0.0,0.15,0.0,58.68425,0.0,86.46425,42.395,30.0025,3.94625,34.689813,9.9475,22.01775,21.6895,0.4873,0.031,49.5895
2022-04-04 16:00:00.0,90.012,158.9,0.0,4.74,95.152,0.0,25.556219,0.0,12.255,178.23875,8.381009,2.3775,19.53525,105.204793,-0.016532,51.0775,3.932194,6.810017,1.1115,4.913864,3.396744,51.2,48.56225,27.143,0.0,0.0545,0.0,46.61725,0.0,70.6405,52.1585,29.9695,5.155,30.634762,9.94725,32.9795,25.4825,0.4265,0.0308,49.4695
2022-04-04 17:00:00.0,71.46,158.16625,5.424349,4.74,83.806,3.75,25.489942,0.0,18.1837,177.5225,8.366963,2.4005,19.536,89.188553,-0.369891,51.1465,3.940074,11.087508,1.7266,6.830653,2.96721,51.456,48.65175,27.161,0.0,0.0085,0.0,30.8715,11.817,80.3755,53.297,29.9625,5.24625,23.937223,9.947,33.055,25.4545,2.3361,0.0315,36.601
2022-04-04 18:00:00.0,78.324,158.91475,10.883627,4.736,92.487,27.563,25.678615,0.0,21.9673,178.21575,8.027557,2.626,19.671,49.2081,3.782378,51.8275,3.951753,13.766601,1.3606,8.068208,2.632182,51.2,48.87675,27.216,0.0,0.0,0.0,30.149,20.1896,77.2645,39.6705,30.123,7.01875,26.100106,12.86412,33.22875,25.393,1.6257,0.4144,49.3095
2022-04-04 19:00:00.0,86.516,145.50075,10.852076,4.736,81.65,27.03662,25.682464,0.0,21.9627,162.116,7.238669,3.5115,19.5975,55.702415,-1.161708,51.8475,3.933383,13.714303,0.1916,9.687917,2.616414,51.712,49.01875,27.228,0.0,0.0,0.0,17.5015,23.1329,56.175,25.5185,29.9655,7.80075,29.855049,11.461,33.10075,24.8295,0.0,4.9012,49.897
2022-04-04 20:00:00.0,92.244,155.24125,0.516273,4.732,90.094,27.02894,8.094637,0.0,1.153,175.7465,7.241048,3.4915,19.58675,57.967876,1.940227,51.825,0.359948,5.26252,1.4927,9.939804,1.477655,51.456,49.071,27.227,0.0,0.0,3.11225,33.553,0.6409,85.3795,36.3445,29.9255,7.93525,32.082127,6.93688,33.0405,24.5175,0.2439,5.2571,49.5505
2022-04-04 21:00:00.0,91.036,158.0105,0.0,4.728,60.712,27.03544,0.0,0.0,0.0,176.755,3.327213,2.302,19.42325,85.545159,-3.664867,51.7805,0.0,2.644226,0.3184,4.09027,1.517739,51.456,48.92925,27.194,0.0,0.0,17.84675,22.1735,0.0,69.32775,53.06612,29.95,7.01975,31.212964,6.93675,33.0355,24.402,0.0,3.5438,49.142
2022-04-04 22:00:00.0,91.936,152.965,0.0,4.728,41.413,28.26718,0.0,0.0,0.0,171.971,0.0,1.51,18.37225,74.010005,-0.88374,51.8275,0.0,0.0,0.2935,0.068297,1.608579,51.456,49.09775,27.208,0.0,0.0,13.96225,0.0,0.0,60.16775,101.67782,29.9145,1.71725,32.010266,6.9365,29.543,22.0145,0.0,0.0306,49.4865
2022-04-04 23:00:00.0,60.992,158.84125,0.0,4.732,33.091,26.94582,0.0,0.0,0.0,178.30075,0.0,2.08,22.2435,79.922007,-6.725342,51.8925,0.0,0.0,0.0182,1.421518,1.650651,51.712,49.22125,27.275,0.0,0.0,0.001,0.0,0.0,63.6995,75.90887,29.9625,0.67425,20.346775,6.93862,21.432,16.4005,0.0,0.0305,49.907
2022-04-05 00:00:00.0,41.852,157.92925,0.0,4.732,30.65,0.0,0.0,0.0,0.0,176.927,0.0,2.296,18.37375,80.411244,-1.184476,52.0025,0.0,0.0,0.0,1.219163,1.396237,51.456,49.186,27.276,0.0,0.0,0.0,0.0,0.0,62.82525,56.0595,29.947,1.5745,13.9326,6.936,20.451,15.683,0.0,0.0306,49.833
2022-04-05 01:00:00.0,40.348,141.38625,0.0,4.732,11.62,0.0,0.0,0.0,0.0,158.0705,0.0,2.3045,16.28775,94.199816,-22.023509,52.074,0.0,0.0,0.2737,3.174119,0.313958,51.712,48.9785,27.287,0.0,0.0,0.0,0.0,5.425,58.834,40.31613,29.9625,5.568,13.373372,1.61238,14.909,11.756,0.2302,0.03,49.811
2022-04-05 02:00:00.0,40.396,126.54125,0.0,4.736,0.0,0.0,0.0,0.0,0.0,142.38425,0.0,2.2875,17.50675,97.064766,-23.159405,52.0845,0.0,0.0,1.9638,9.896715,0.266483,51.456,48.82,27.283,0.0,0.0,0.0,0.0,5.9653,61.064,40.72337,29.9335,6.77525,13.317715,0.0,0.0,0.0,0.0,0.0301,49.7505
2022-04-05 03:00:00.0,40.348,122.451,0.0,4.736,0.0,0.0,0.0,0.0,0.0,138.13575,0.0,2.3065,19.474,100.669072,-24.526674,52.0385,0.0,0.0,3.526,7.603355,0.124636,51.712,48.9975,27.332,0.0,0.0,0.0,0.0,5.9624,54.0055,41.71775,29.945,8.2695,13.326759,0.0,0.0,0.0,0.082,0.0301,40.909
2022-04-05 04:00:00.0,40.324,127.64575,0.0,4.736,0.0,0.0,0.0,0.0,0.0,146.6525,0.0,2.2925,22.82725,100.457829,-23.643929,52.064,0.0,0.0,3.5096,10.792511,0.360832,51.712,49.3465,27.37,0.0,0.0,0.0,0.0,5.9583,54.0165,59.52831,25.3295,9.9675,13.396031,4.23912,0.0,0.0,0.0,0.0297,37.596
2022-04-05 05:00:00.0,47.612,146.826,0.0,4.732,14.831,3.991,0.0,0.0,0.0,161.24175,0.947355,2.3055,20.4725,84.001747,-0.198925,52.0805,1.946775,1.302996,2.7295,5.440494,1.594729,51.968,49.418,27.439,0.0,0.0,0.0,3.88875,5.9578,98.351,102.66925,20.0515,9.63375,16.131236,6.97538,5.9035,4.7865,0.8511,0.0299,48.518
2022-04-05 06:00:00.0,50.148,135.03767,0.0,4.736,27.162,27.129,21.428519,0.0,9.266,153.13275,14.331285,2.3035,22.40675,85.719651,-1.447777,52.0505,3.913023,7.771765,2.3921,1.915849,1.95049,51.712,49.3715,27.371,0.0,0.0175,0.0,17.53025,6.0257,97.453,68.85869,20.051,8.30775,17.283356,6.97487,20.3585,15.681,1.0646,0.4587,49.367
2022-04-05 07:00:00.0,49.4,145.68306,0.0,4.728,27.799,27.15,25.175208,0.0,11.8039,161.98125,14.338192,2.3,24.02975,90.278963,-1.684183,52.035,3.90797,7.74393,1.9531,8.326276,2.187327,51.712,49.29725,27.352,0.0,0.051,0.0,31.06375,5.988,98.9275,52.102,20.0465,10.57625,17.957424,6.97388,20.2225,15.281,0.3398,2.4229,49.174
2022-04-05 08:00:00.0,50.54,158.47248,0.0,4.736,30.678,35.18,25.294149,0.0,13.3991,177.702,14.337797,2.26,23.48825,93.73037,-3.505415,51.9625,3.898362,7.723309,2.3006,13.691151,2.188487,51.712,49.25325,27.225,0.0,0.1845,0.0,43.7365,6.8633,100.6665,58.56563,19.9975,10.717,16.87603,6.9725,20.1125,15.148,0.7787,1.4963,40.726
2022-04-05 09:00:00.0,54.824,158.62426,0.398086,4.732,37.546,37.037,25.34616,0.0,16.1119,177.93025,14.327896,2.3265,23.5075,85.312989,-1.81171,51.9435,3.911035,7.992731,2.1924,10.441276,2.184435,51.456,49.109,27.225,0.0,0.237,0.0,52.06175,8.074,132.121,70.822,20.07,9.902,19.087252,6.977,20.36075,15.3,0.7097,0.0298,39.413
2022-04-05 10:00:00.0,54.636,158.69882,5.499915,4.732,35.537,37.055,25.274154,0.0,21.9801,178.05775,14.318021,2.518,23.50825,77.834403,-0.136432,51.891,3.908486,12.238853,1.4245,8.177671,2.172631,51.456,48.99075,27.154,0.0,0.2775,3.53175,41.266,19.3703,129.3465,70.9405,28.538,9.358,18.652236,6.97662,20.66425,15.423,0.2376,0.0312,40.358
2022-04-05 11:00:00.0,81.144,158.77975,18.294622,4.736,38.079,37.062,7.83368,0.0,21.9951,178.00275,14.318542,2.497,23.5015,79.400023,1.429034,51.809,3.90159,12.236873,2.0633,8.69309,2.168611,51.712,49.1245,27.136,0.0,0.291,12.869,45.8005,19.8945,135.9845,70.2015,30.6305,8.3455,28.123454,0.74688,20.28575,15.321,0.0,0.0318,46.261
2022-04-05 12:00:00.0,104.812,158.68173,17.594579,4.736,57.601,25.756,0.0,0.0,15.2047,178.05575,14.320124,2.495,23.701,80.423543,2.974609,51.696,3.902989,9.010208,1.6047,6.465061,2.157979,51.2,48.9945,27.117,0.0,0.272,12.973,55.4165,12.6334,131.757,59.712,30.2915,6.846,36.909088,0.0,20.03875,15.0095,0.0,1.2183,50.325
2022-04-05 13:00:00.0,117.504,158.78576,0.442229,4.736,93.2,0.0,0.0,0.0,7.178,178.0845,14.313168,2.5015,27.453,74.800194,-1.998995,51.697,3.904719,4.018294,1.6542,5.010114,2.141952,51.456,48.8605,27.066,0.0,0.2475,16.26375,105.8815,0.0,140.989,48.02587,30.249,5.22525,42.673801,0.67187,20.03625,15.009,0.118,5.0727,50.335
2022-04-05 14:00:00.0,118.26,158.73805,0.0,4.74,103.017,0.0,0.0,0.0,11.7991,178.097,10.966882,2.5065,27.4505,69.716014,-0.891252,51.64,3.904963,4.009726,1.3225,3.794306,2.133009,51.2,48.8455,27.041,0.0,0.0925,17.62,110.215,0.0,125.448,48.12475,30.2415,4.26075,42.919735,7.41525,20.07675,15.0465,0.2842,1.8049,50.232
2022-04-05 15:00:00.0,116.776,158.85101,0.0,4.74,105.78,0.0,23.03354,0.0,11.8011,178.10275,8.015749,2.5135,27.45075,61.396904,0.996718,51.625,3.904296,4.019028,0.7556,5.152776,2.136463,51.2,48.9435,27.092,0.0,0.09,3.09025,120.929,0.0,100.742,52.62625,30.23,5.94475,42.545457,7.88925,20.09475,15.058,0.0941,1.3714,50.33
2022-04-05 16:00:00.0,114.972,158.59385,0.0,4.74,106.661,0.0,25.670219,0.0,11.8001,178.08525,8.350949,2.496,27.439,63.096951,-2.184044,51.643,3.91508,5.068243,0.2636,7.811665,2.136153,51.456,48.9375,27.013,0.0,0.043,0.0,102.336,0.0,96.639,52.36,30.1805,7.00575,41.794293,8.56013,19.955,14.9505,0.1369,0.117,50.132
2022-04-05 17:00:00.0,98.192,153.15925,5.911323,4.74,92.724,0.0,25.514855,0.0,16.7621,171.6235,8.658276,2.607,27.4645,77.385614,-0.920685,51.623,3.926342,11.117417,0.8523,3.805647,2.188527,51.456,48.982,27.112,0.0,0.0095,1.59,68.4015,12.6563,94.1605,38.5725,30.159,6.52175,34.457006,7.12925,20.0715,15.393,3.2463,0.031,50.105
2022-04-05 18:00:00.0,92.284,155.66125,10.870914,4.74,57.15739,0.0,25.649094,0.0,21.9878,173.739,8.815547,2.6985,27.476,55.246746,0.960782,51.719,3.930653,13.715615,3.729,3.519198,2.315354,51.712,49.1735,27.202,0.0,0.0,18.014,39.8345,21.2727,155.1955,93.57675,30.2155,6.91975,31.887102,7.13275,20.12375,15.488,4.091,0.0315,50.049
2022-04-05 19:00:00.0,86.384,149.69741,10.894043,4.736,52.74194,0.0,25.67621,0.0,21.9937,168.287,8.790546,2.723,18.4485,55.011513,1.439243,51.856,3.935621,13.716257,5.8145,8.6169,2.443988,51.712,49.081,27.248,0.0,0.0,17.752,29.173,19.3887,121.642,84.34213,30.2525,8.152,29.510407,6.505,20.0965,15.2755,2.9867,3.7771,50.082
2022-04-05 20:00:00.0,97.76,157.68565,0.843058,4.732,65.3423,21.597,8.428077,0.0,14.227,176.799,8.811915,2.6755,19.39575,60.594869,-0.709107,51.788,0.372316,5.493758,6.195,6.837673,1.115943,51.456,48.9775,27.266,0.0,0.0,12.67325,20.6555,0.437,149.008,75.49812,30.169,8.80425,34.361603,0.0,19.92375,15.0525,4.6262,5.0542,49.992
2022-04-05 21:00:00.0,91.204,145.08894,0.0,4.736,37.63033,27.079,0.0,0.0,14.0038,163.2555,8.801524,2.6915,18.03225,79.638479,-2.597108,51.854,0.0,2.36231,5.1441,8.317714,1.465093,51.712,49.058,27.32,0.0,0.0,12.1375,13.2385,0.0,98.06,60.9295,30.133,9.61325,31.429023,0.0,19.89425,14.9935,5.756,4.9843,50.043
2022-04-05 22:00:00.0,103.672,130.00544,0.0,4.732,8.82156,27.071,0.0,0.0,14.005,146.351,8.805047,2.6935,15.6015,73.29412,-1.580237,51.854,0.0,0.0,3.5142,9.771735,1.671897,51.456,49.1465,27.253,0.0,0.0,9.61525,0.0,0.0,84.615,47.792,30.2065,9.6645,36.054693,0.0,10.009,7.8215,1.5625,4.9403,50.179
2022-04-05 23:00:00.0,118.408,98.92625,0.0,4.732,0.0,19.529,0.0,0.0,15.4396,109.535,10.242382,2.6995,15.59075,80.208504,-5.370991,51.869,0.0,0.0,2.2895,12.432783,1.670843,51.712,49.117,27.316,0.0,0.0,0.0,0.0,0.0,53.7625,48.38875,21.441,9.381,42.886831,3.709,0.0,0.0,0.4152,3.7288,43.37
2022-04-06 00:00:00.0,104.876,104.72075,0.0,4.732,0.0,0.0,0.0,0.0,20.513,117.36,14.34688,2.7105,19.65475,1.473888,-1.629503,51.823,0.0,0.0,2.1019,11.20573,1.511466,51.712,49.1625,27.322,0.0,0.0,0.0,0.0,0.0,54.0115,79.85125,19.6505,9.11225,37.512538,6.94,0.0,0.0,0.0,4.4441,44.352
2022-04-06 01:00:00.0,59.416,134.79812,0.0,4.736,0.0,0.0,0.0,0.0,18.0072,154.2195,14.348889,2.7135,22.6295,-4.622276,0.03507,51.869,0.0,0.0,1.5961,9.122296,0.377912,51.712,49.28,27.313,0.0,0.0,0.0,0.0,0.0,54.075,76.91113,19.7965,8.22025,21.341929,6.94,0.0,0.0,0.0,4.4231,49.199
2022-04-06 02:00:00.0,59.312,139.03169,0.0,4.736,0.0,0.0,0.0,0.0,18.0052,155.9315,14.34967,2.6995,21.74,2.707222,-3.422594,51.896,0.0,0.0,1.5506,6.60865,0.118118,51.712,49.25,27.349,0.0,0.0,0.0,0.0,0.0,53.906,71.74125,20.3195,8.1385,21.071503,6.94,3.7385,3.0675,0.0,1.7813,41.177
2022-04-06 03:00:00.0,59.328,144.4055,0.0,4.736,0.0,0.0,0.0,0.0,9.1139,161.755,7.501195,2.698,19.58925,0.005356,-2.383143,51.908,0.0,0.0,1.8563,2.344429,0.117811,51.712,49.2255,27.318,0.0,0.0,0.0,34.136,5.0843,53.847,35.1615,24.886,8.1265,21.225483,6.94,21.973,16.63,0.0,0.028,34.695
2022-04-06 04:00:00.0,59.32,139.47619,0.0,4.736,4.87853,0.0,0.0,0.0,5.613,156.918,7.986298,2.6975,19.783,2.981983,-2.948763,51.912,0.0,0.0,1.6983,2.370523,0.119568,51.712,49.193,27.333,0.0,0.0,0.0,39.518,5.9575,54.353,62.686,25.129,8.94725,21.135645,6.941,23.29975,17.3845,0.0073,0.0272,34.475
2022-04-06 05:00:00.0,89.332,147.2405,0.0,4.732,31.12187,17.66887,0.0,0.0,12.6873,165.6635,14.328671,2.715,21.001,-4.246409,-3.632931,51.941,1.911451,1.17829,2.3937,3.906619,1.427946,51.712,49.1665,27.303,0.0,0.0,0.0,49.774,5.9585,72.135,71.684,29.9665,8.79425,19.888336,6.941,25.2015,18.576,0.0,0.0273,35.223
2022-04-06 06:00:00.0,100.98,156.31556,0.0,4.732,41.24883,27.029,21.090544,0.0,14.2823,176.0015,14.335173,2.692,20.4725,-0.577911,-1.861524,51.92,3.911152,7.760854,2.3834,6.715958,2.013493,51.456,49.1615,27.223,0.0,0.0,0.0,52.3675,5.959,74.891,62.832,29.966,8.40425,26.029515,6.942,20.432,15.1725,0.0,0.0269,21.895
2022-04-06 07:00:00.0,101.016,158.52794,0.0,4.732,65.85202,27.57263,25.172624,0.0,15.0054,177.942,14.325134,2.3985,19.538,1.59639,-0.766037,51.808,3.906099,7.754236,2.4292,7.568854,2.178025,51.712,49.1065,27.151,0.0,0.0,0.0,69.435,5.9547,66.174,64.649,30.1825,8.67,37.996454,5.077,20.6705,15.4105,0.0,0.0282,0.0
2022-04-06 08:00:00.0,115.636,158.43462,0.0,4.732,77.06492,35.397,25.391017,0.0,15.0019,177.969,14.32321,2.6935,20.34,-4.5462,-0.388852,51.716,3.943308,7.184472,1.9968,9.657608,2.183713,51.2,48.911,27.097,0.0,0.1965,0.0,88.3565,5.9578,116.945,58.493,30.2025,8.36625,41.55997,0.0,20.25275,15.038,0.0,0.0298,0.0
2022-04-06 09:00:00.0,114.04,158.53463,0.622138,4.736,89.77869,37.048,25.310544,0.0,15.4384,177.98527,14.322096,2.7045,23.499,-3.952561,-0.441538,51.709,3.914623,7.222287,1.2808,10.165932,2.182086,51.2,48.816,27.008,0.0,0.248,0.0,79.3095,6.7603,159.291,55.8685,30.2315,8.3435,41.861773,0.0,20.0,14.869,0.0,0.0352,0.0
2022-04-06 10:00:00.0,103.232,158.63275,6.953265,4.732,94.96378,35.375,25.220703,0.0,21.9896,178.01089,14.319699,2.697,23.496,-2.509057,-0.997845,51.709,3.903176,11.845575,2.0239,7.320325,2.159908,50.944,48.8745,26.974,0.0,0.303,0.915,50.9925,17.4845,145.419,59.713,30.2575,7.2555,36.340793,0.0,20.0385,14.913,0.0532,0.0367,32.191
2022-04-06 11:00:00.0,109.768,158.59925,21.93094,4.736,86.96937,27.092,7.641226,0.0,21.9989,178.09587,14.310578,2.707,23.49375,0.530578,-2.571529,51.576,3.903682,11.848277,1.8144,3.855816,2.166385,51.2,49.088,27.0,0.0,0.312,13.15375,83.5625,17.7375,159.518,59.9925,30.2765,6.4875,39.23578,3.675,20.0205,14.8625,0.157,0.0309,48.329
2022-04-06 12:00:00.0,114.472,158.56875,16.107069,4.732,98.49681,27.073,0.0,0.0,16.7034,178.02572,14.3184,2.698,23.495,-1.378922,-2.742102,51.473,3.898922,8.578344,1.4564,2.50283,2.161798,50.944,49.016,27.073,0.0,0.244,17.17925,94.4145,9.8252,160.859,59.9875,30.2295,5.84075,40.994448,7.022,20.04775,14.908,0.4062,1.6803,48.921
2022-04-06 13:00:00.0,119.184,158.516,7.80308,4.74,118.55472,1.737,0.0,4.0135,7.7186,177.8555,14.311915,0.0,23.48575,3.73934,-4.549239,51.161,3.89311,3.987426,2.0307,4.2775,2.147151,50.944,48.953,27.01,0.0,0.3035,14.999,93.953,0.0,223.462,53.6035,30.5955,4.69675,43.498482,7.022,19.91575,14.8145,0.637,5.2287,48.974
2022-04-06 14:00:00.0,119.456,158.60337,0.0,4.74,118.81275,0.0,0.0,3.8059,10.7297,178.03769,14.319838,1.4245,23.12,-0.120812,-2.736127,51.163,3.899343,4.007966,2.0346,3.17255,2.135108,50.944,48.9365,26.979,0.0,0.209,15.268,100.4175,0.0,231.389,55.2975,30.76,2.982,42.955445,7.021,20.06875,14.93,0.5153,1.7649,49.992
2022-04-06 15:00:00.0,118.916,158.52601,0.0,4.74,131.62672,0.0,22.612519,0.0,12.5615,177.92947,14.327017,1.64,28.45825,-2.503344,-2.367993,51.145,3.931611,3.987757,1.9473,3.010038,2.121316,50.944,48.977,27.091,0.0,0.1505,13.10675,92.305,0.0,211.7375,49.8475,30.687,2.4635,43.94562,7.022,19.96125,14.8285,1.7197,1.4431,49.607
2022-04-06 16:00:00.0,119.616,158.44137,0.0,4.74,126.94166,0.0,25.741995,0.0,22.1967,178.02393,14.331464,2.6975,28.2425,-4.181136,0.235094,51.31976,3.920351,6.629386,1.6062,4.836363,2.130956,50.944,48.9525,27.004,0.0,0.035,14.20425,51.6025,0.0,205.7875,38.813,30.661,3.06975,43.279685,7.022,20.00825,14.862,3.4217,1.411,49.487
2022-04-06 17:00:00.0,119.752,158.52062,5.650239,4.736,107.475,0.0,25.62275,0.0,22.2516,177.91907,11.344143,2.6865,23.1475,4.959056,-5.469389,51.38772,3.921834,10.598487,2.2237,2.792942,2.134665,50.688,48.775,26.956,0.0,0.001,16.0745,71.096,9.6331,181.902,43.538,30.632,2.93475,43.9585,7.022,19.8995,14.7935,1.9536,1.411,49.35496
